Time,Time Code,Country Name,Country Code,GDP per capita growth (annual %),"GDP per capita, PPP (current international $)",CO2 emissions (metric tons per capita),CO2 emissions (kg per PPP $ of GDP),"Life expectancy at birth, total (years)","Life expectancy at birth, male (years)","Life expectancy at birth, female (years)",CO2 intensity (kg per kg of oil equivalent energy use),Coverage of social protection and labor programs (% of population),Adequacy of social protection and labor programs (% of total welfare of beneficiary households),CPIA social protection rating (1=low to 6=high),Adjusted savings: carbon dioxide damage (% of GNI),"Intentional homicides (per 100,000 people)","Internally displaced persons, total displaced by conflict and violence (number of people)",CPIA quality of public administration rating (1=low to 6=high),Proportion of people living below 50 percent of median income (%),Multidimensional poverty headcount ratio (% of total population),CO2 emissions from gaseous fuel consumption (kt),CO2 emissions from liquid fuel consumption (kt),CO2 emissions from solid fuel consumption (kt),"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),Total greenhouse gas emissions (kt of CO2 equivalent)
2015,YR2015,Namibia,NAM,2.450710969,10783.27452,1.839222256,0.1705625,60.7,57.312,64.03,..,43.73316161,12.7743716,..,1.290491663,..,..,..,24.1,43.3,0,3516.653,77.007,..,..,11724.62
2015,YR2015,Nepal,NPL,3.417884305,2931.620495,0.260272199,0.088781,67.456,65.835,69.079,..,..,..,3,1.01200887,2.020983056,50000,3,..,..,0,3142.619,2115.859,3,3.5,36262.39
2015,YR2015,Netherlands,NLD,1.508266184,50288.59139,9.292285449,0.184779195,81.5097561,79.9,83.2,2.204931687,..,..,..,0.722325857,0.610288973,..,..,7.9,16.4,65562.293,65103.918,40619.359,..,..,186454.6
2015,YR2015,New Caledonia,NCL,..,..,..,..,77.2804878,74.5,80.2,..,..,..,..,..,..,..,..,..,..,0,2819.923,1881.171,..,..,..
2015,YR2015,New Zealand,NZL,1.653420483,37479.68298,7.003340999,0.186856997,81.61243902,79.91,83.4,1.575884493,..,..,..,0.652001254,1.04561723,..,..,..,..,9365.518,19196.745,5379.489,..,..,82189.19
2015,YR2015,Nicaragua,NIC,3.295991875,5230.528231,0.836884653,0.160000026,72.983,70.005,75.925,..,..,..,3.5,1.493781785,8.319311694,..,3,..,..,0,4983.453,0,3,3.5,18248.55
2015,YR2015,Niger,NER,0.471154424,1138.113651,0.10496557,0.092227669,61.083,60.069,62.095,..,..,..,3,0.722014005,..,153000,3,..,..,0,1668.485,333.697,3,3.5,35847.25
2015,YR2015,Nigeria,NGA,0.076961617,5342.035991,0.585680808,0.109636253,51.841,51.477,52.202,..,6.41370667,18.34503994,4,0.780559886,..,2096000,2.5,13.1,..,32474.952,54205.594,124.678,3,3.5,279343.8
2015,YR2015,Norway,NOR,0.957500763,60368.92087,7.611869621,0.126089211,82.30487805,80.5,84.2,1.280087777,..,..,..,0.341727568,0.462395984,..,..,8,15,13985.938,28045.216,3113.283,..,..,49270.52
2015,YR2015,Oman,OMN,0.444638517,36449.08849,16.73052186,0.459010707,77.687,76.332,79.543,..,..,..,..,3.189899078,0.38169974,..,..,..,..,50619.268,9376.519,0,..,..,91480.44
2015,YR2015,Pakistan,PAK,3.382018952,4652.609874,0.777991402,0.167216127,65.697,63.502,68.169,..,16.06386976,21.46435056,3.5,2.14593341,4.496388854,1459000,3.5,3.7,..,75474.194,77168.348,19292.087,3,3,374507.6
2015,YR2015,Palau,PLW,7.551150341,17880.5766,11.58255592,0.647773065,..,..,..,..,..,..,..,2.415756026,16.8596156,..,..,..,..,0,223.687,0,..,..,232.265
2015,YR2015,Panama,PAN,3.907928868,25392.14167,2.703773648,0.106480725,77.468,74.54,80.516,..,73.67881481,17.50955461,..,0.734721914,11.9026605,..,..,22.6,..,0,9094.16,938.752,..,..,17649.45
2015,YR2015,Papua New Guinea,PNG,3.902031266,3704.96272,0.749950416,0.202417803,64.701,62.286,67.818,..,..,..,2.5,1.061385501,..,6300,3,..,..,1822.499,5555.505,0,3,2,21195.05
2015,YR2015,Paraguay,PRY,1.503457647,12436.23468,1.030681699,0.082877312,73.191,70.548,75.997,..,66.83053558,24.85619961,..,0.635194145,9.987131654,..,..,20.2,..,0,5694.851,11.001,..,..,46439.22
2015,YR2015,Peru,PER,2.048956732,11481.46456,1.77630709,0.154710846,75.621,73.577,77.743,..,65.59796104,18.7994711,..,1.034803025,7.316391064,60000,..,19.5,..,16259.478,27832.53,3091.281,..,..,97148.98
2015,YR2015,Philippines,PHL,4.587218252,7122.724735,1.077394248,0.151261531,71.268,69.486,73.016,..,40.62007161,7.748271834,..,1.130454563,..,62000,..,14.7,..,6666.606,52001.727,46457.223,..,..,192298
2015,YR2015,Poland,POL,4.452883998,26822.66425,7.610021183,0.283716081,77.45121951,73.5,81.6,3.05569041,61.08393389,66.85264327,..,2.188790592,0.772958969,..,..,12.9,23.4,31550.868,58660.999,187838.408,..,..,348609.6
2015,YR2015,Portugal,PRT,2.214482885,29660.89607,4.812853275,0.162262572,81.12439024,78.1,84.3,2.257686699,..,..,..,0.893308657,0.9647448,..,..,13.2,..,9332.515,24777.919,12357.79,..,..,67505.09
2015,YR2015,Puerto Rico,PRI,0.706704569,34016.02235,..,..,79.695,75.66,83.762,..,..,..,..,0.208576573,17.55622495,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Qatar,QAT,-3.928099196,98787.37849,35.11026587,0.355412467,80.064,79.227,81.661,..,..,..,..,1.863788554,0.248491193,..,..,..,..,99537.048,2680.577,0,..,..,106790.7
2015,YR2015,Romania,ROU,3.646553566,21624.52338,3.69998591,0.171101385,74.91219512,71.4,78.6,..,..,..,..,1.448490977,1.702997361,..,..,20.5,37.4,20425.19,23765.827,23362.457,..,..,100853.7
2015,YR2015,Russian Federation,RUS,-2.183885472,24085.32422,11.05200967,0.451631718,71.18341463,65.92,76.71,..,77.09177075,25.49973151,..,4.177148291,11.50631458,27000,..,11.6,..,834257.168,361679.877,453090.853,..,..,2287294
2015,YR2015,Rwanda,RWA,6.290324821,1762.17678,0.084565444,0.047989194,65.298,63.219,67.16,..,..,..,4,0.406792822,2.516542401,..,3.5,..,..,11.001,850.744,0,3.5,4,5048.966
2015,YR2015,Saudi Arabia,SAU,2.121897448,47079.05005,17.25782666,0.366571259,76.918,75.766,78.555,..,..,..,..,2.926550816,..,..,..,..,..,200661.907,415504.103,0,..,..,731886
2015,YR2015,Senegal,SEN,3.508054186,3017.350576,0.646794576,0.214358444,66.879,64.549,69.085,..,..,..,3,1.86593622,0.267518152,24000,3.5,..,..,47.671,6864.624,1422.796,3.5,3.5,25304.4
2015,YR2015,Serbia,SRB,2.311015889,14928.43681,6.397004926,0.428511371,75.28780488,72.8,77.9,..,61.0367943,54.8970121,..,4.174414869,1.329876364,..,..,20.4,41.7,4008.031,8496.439,30593.781,..,..,61496.65
2015,YR2015,Sierra Leone,SLE,-22.48844836,1555.700297,0.124105013,0.079774371,57.189,56.151,58.202,..,..,..,3.5,0.760280047,1.695199564,..,3,..,..,0,905.749,0,3,3.5,6778.97
2015,YR2015,Singapore,SGP,1.762324686,86974.74762,8.208109049,0.094373474,82.74390244,80.5,85.1,..,..,..,..,0.550451024,0.247786821,..,..,..,..,21411.613,38287.147,1752.826,..,..,62379.85
2015,YR2015,Slovak Republic,SVK,5.06728463,29964.88861,5.670137972,0.189226065,76.56341463,73.1,80.2,1.887513177,..,..,..,1.232819039,0.884883236,..,..,10.6,18.4,8885.141,7909.719,12753.826,..,..,37645.32
2015,YR2015,Slovenia,SVN,2.133258028,31628.24718,6.367580618,0.201325751,80.77560976,77.8,83.9,2.010242621,..,..,..,1.093674281,0.961140143,..,..,7.5,19.2,1521.805,6479.589,4231.718,..,..,16104.64
2015,YR2015,Somalia,SOM,11.24943078,1086.16498,0.047275824,0.043525454,54.857,52.855,56.93,..,..,..,..,0.425996055,..,1223000,..,..,..,0,630.724,0,..,..,25765.21
2015,YR2015,South Africa,ZAF,-0.757928114,13581.75528,7.602569409,0.559763392,63.95,60.709,66.781,..,..,..,..,4.36047719,33.41833984,..,..,..,..,9974.24,60721.853,386773.158,..,..,536121
2015,YR2015,South Sudan,SSD,-10.64207441,1181.931603,0.175928837,0.148848577,55.566,53.927,57.176,..,..,..,1.5,0.650990588,..,1697000,2,..,..,0,1943.51,0,1.5,2,55739.45
2015,YR2015,Spain,ESP,3.919117265,34903.12748,5.518011132,0.158095034,82.83170732,80.1,85.7,2.145940374,..,..,..,0.745181251,0.650422725,..,..,17.4,28.6,56200.442,136577.415,50237.9,..,..,325275.6
2015,YR2015,Sri Lanka,LKA,3.251852306,12208.01199,0.971034812,0.079540781,74.927,71.027,78.971,..,..,..,3.5,0.851763484,2.282452568,44000,3,..,..,0,13751.25,5221.808,3,2.5,33281.87
2015,YR2015,Sudan,SDN,-1.207998062,4519.487305,0.490110627,0.108443858,64.659,62.081,67.349,..,..,..,2.5,0.78315334,..,3182000,2,..,..,0,17968.3,0,1.5,2,102874.7
2015,YR2015,Suriname,SUR,-4.383405011,16721.29593,4.733654807,0.283091384,70.8,67.571,74.224,..,..,..,..,1.849865213,5.908162822,..,..,..,..,7.334,1639.149,0,..,..,4452.5
2015,YR2015,Sweden,SWE,3.390176296,49103.13343,3.999556698,0.081452168,82.20487805,80.4,84.1,0.78395069,..,..,..,0.267658818,1.13713105,..,..,9.6,18.6,1657.484,27080.795,8045.398,..,..,50853.62
2015,YR2015,Switzerland,CHE,0.494129822,66020.20434,4.719745349,0.071489408,82.89756098,80.8,85.1,1.591989069,..,..,..,0.191233096,0.688261827,..,..,10.9,..,6530.927,26450.071,502.379,..,..,48346.67
2015,YR2015,Syrian Arab Republic,SYR,0.146192502,..,1.315629566,..,65.124,60.566,70.351,..,..,..,..,5.544536628,..,6600000,..,..,..,7979.392,18760.372,3.667,..,..,46938.57
2015,YR2015,Tajikistan,TJK,3.560193553,3124.539399,0.575406353,0.184157176,69.306,66.996,71.868,..,..,..,3,1.738991668,..,..,3,11.7,..,7.334,2533.897,1760.16,2.5,3,12418.63
2015,YR2015,Tanzania,TZA,2.674204145,2301.057617,0.222447127,0.099576229,64.651,62.381,67.029,..,..,..,4,0.874587255,7.129422727,..,3,..,..,1675.819,9009.819,682.062,3,3,81713.19
2015,YR2015,Thailand,THA,2.644812515,15466.76063,3.75566633,0.242821779,77.717,73.544,82.03,..,..,..,..,2.412018459,..,35000,..,10,..,86460.526,115173.136,64671.212,..,..,385005.7
2015,YR2015,Timor-Leste,TLS,0.974983728,2889.809058,0.435142099,0.150578149,67.137,65.539,68.886,..,..,..,2.5,0.647486417,4.063648343,..,2,..,..,0,502.379,0,2.5,2,6796.213
2015,YR2015,Togo,TGO,3.127379718,1840.648552,0.244285302,0.132716972,59.396,59.173,59.6,..,..,..,3,1.472501179,..,3000,2.5,18.2,..,73.34,1815.165,0,2.5,3.5,6975.358
2015,YR2015,Tonga,TON,1.652378933,5484.438821,1.091196924,0.198962366,70.607,67.925,73.528,..,..,..,2.5,0.945081677,..,..,3.5,11.9,..,0,121.011,0,3.5,3,259.437
2015,YR2015,Trinidad and Tobago,TTO,-1.402399375,27660.74159,14.6109684,0.528220415,74.503,71.052,77.93,..,..,..,..,2.787070145,28.76364604,..,..,..,..,40810.043,5027.457,0,..,..,32119.79
2015,YR2015,Tunisia,TUN,-0.157956661,10471.21333,2.636856095,0.251819537,75.692,72.77,78.856,..,..,..,..,2.376406825,..,..,..,10.5,..,11580.386,13582.568,0,..,..,41730.95
2015,YR2015,Turkiye,TUR,4.04114037,25392.28737,4.414446604,0.173849899,76.646,73.498,79.787,2.711203037,50.1852514,38.02104507,..,1.430529875,2.806161001,954000,..,15.6,41.3,90200.866,91535.654,132983.755,..,..,432040.5
2015,YR2015,Turkmenistan,TKM,4.592543895,13213.05015,12.72856642,0.963332938,68.782,65.396,72.166,..,..,..,..,7.572399841,1.092530103,..,..,..,..,48899.445,20128.163,0,..,..,155077.1
2015,YR2015,Uganda,UGA,1.985923773,2171.237146,0.125814639,0.05794606,61.086,59.071,63.005,..,..,..,3.5,0.516787752,..,30000,3,..,..,0,4176.713,0,2,3.5,39033.57
2015,YR2015,Ukraine,UKR,-9.443832191,10164.32715,4.231464492,0.43874222,71.1895122,66.37,76.25,..,70.30831255,38.61463704,..,7.00601954,..,1679000,..,5,..,59691.426,29490.014,102859.35,..,..,247548.5
2015,YR2015,United Arab Emirates,ARE,5.817357874,69705.70486,21.89585191,0.314118507,79.223,77.563,81.212,..,..,..,..,1.824923148,0.672879664,..,..,..,..,134267.205,42020.153,6501.591,..,..,245221.6
2015,YR2015,United Kingdom,GBR,1.584979389,42912.87509,6.159425503,0.143533275,80.95609756,79.2,82.8,2.224094006,..,..,..,0.485769844,0.999626459,..,..,12,..,141322.513,166162.771,90435.554,..,..,496302.7
2015,YR2015,United States,USA,1.953004118,56762.72945,15.56003197,0.274124097,78.6902439,76.3,81.2,2.283267175,..,..,..,0.929971014,4.892981977,..,..,17.2,..,1484155.911,2132547.517,1452832.397,..,..,6082160
2015,YR2015,Uruguay,URY,0.041679884,20272.19177,1.951500198,0.096264884,77.483,73.392,81.386,..,77.87495521,32.27863372,..,0.454274931,8.61051173,..,..,18.2,..,95.342,6233.9,7.334,..,..,36763.09
2015,YR2015,Uzbekistan,UZB,5.364816972,6680.184701,3.168619344,0.474331098,70.475,67.657,73.324,..,..,..,3.5,3.935523553,1.634925762,..,3,..,..,86016.819,7440.343,5533.503,2,3.5,161034.7
2015,YR2015,"Venezuela, RB",VEN,..,..,5.343308795,..,73.006,69.041,77.218,..,..,..,..,..,51.27463354,..,..,..,..,46471.891,88965.087,517.047,..,..,371124.8
2015,YR2015,Vietnam,VNM,5.877861594,7595.686738,2.393434797,0.315104464,73.876,69.144,78.656,..,..,..,3.5,3.378270529,..,..,3.5,..,..,20480.195,50963.966,83259.235,3,4,333640.4
2015,YR2015,"Yemen, Rep.",YEM,-29.9217613,..,0.4752399,..,65.873,63.005,68.899,..,..,..,3,1.146427184,..,2509000,2.5,..,..,1895.839,9372.852,355.699,1.5,3,29460.36
2015,YR2015,Zambia,ZMB,-0.312861216,3352.524885,0.305054766,0.090992543,61.208,58.785,63.509,..,2.314499561,3.016746748,2.5,0.82763787,5.249802594,..,3,25.2,..,0,3003.273,484.044,3,3.5,36308.34
2015,YR2015,Zimbabwe,ZWE,-0.132759722,2615.090301,0.878336654,0.335872399,59.591,57.32,61.637,..,..,..,2.5,2.455149721,..,..,2.5,..,..,0,3626.663,8041.731,2,3.5,30697.72
2015,YR2015,Sub-Saharan Africa,SSF,0.055269075,3732.075948,0.765745874,0.205179606,59.56297768,57.76649126,61.36889062,..,..,..,2.934210526,1.642047348,13.7,..,2.842105263,..,..,79148.55867,276242.444,588610.0146,2.710526316,3.223684211,2118008.934
2015,YR2015,South Asia,SAS,6.029446436,5199.590657,1.368869335,0.263264827,69.14258888,67.59378078,70.82539692,..,..,..,3.214285714,3.14522787,3.5,3765000,3.142857143,..,..,232976.1573,714580.956,1529577.396,3,3.142857143,3730905.692
2015,YR2015,Pacific island small states,PSS,2.559087581,6614.791127,1.158764445,0.175177783,68.56220876,66.62960267,70.70235098,..,..,..,2.625,1.077378744,3.4,..,2.8125,..,..,..,3362.639,..,3.4375,3.0625,5248.262
2015,YR2015,North America,NAC,1.788431412,55554.45921,15.56605519,0.280194523,79.00364571,76.65566359,81.46940694,2.257480033,..,..,..,0.955422763,4.6,..,..,..,..,1684661.026,2402431.383,1524007.856,..,..,6786641.4
2015,YR2015,Middle East & North Africa,MEA,0.560076687,15778.26074,5.565099494,0.352706777,72.88951608,70.8328114,75.14226975,2.841202837,..,..,3,2.692309233,3.7,..,2.5,..,..,1168524.837,1214998.111,..,2,2.75,3477088.744
2015,YR2015,Euro area,EMU,1.740654783,41035.12297,6.646961578,0.161982251,81.57128882,78.99217207,84.28874084,2.011176225,..,..,..,0.671363903,1,..,..,..,..,..,..,..,..,..,2787646.735
2015,YR2015,Europe & Central Asia,ECS,1.574030287,30917.1548,6.693628607,0.216502089,77.23132323,74.03377987,80.61975672,2.093552,..,..,3.4,1.040340536,3.3,..,3.1,..,..,2407395.611,2163011.003,2327474.325,2.6,3.2,8036439.403
2015,YR2015,European Union,EUU,2.084138482,38218.56408,6.513500795,0.170427669,80.56843942,77.82753641,83.458983,2.051042702,..,..,..,0.743716615,1,..,..,..,..,694189.837,1263786.924,1236864.338,..,..,3594651.075
2015,YR2015,East Asia & Pacific,EAS,3.972893501,15108.82064,5.892170838,0.389982182,75.94881673,73.28916015,78.7657283,2.544510969,..,..,2.7,2.194166655,1.3,..,2.833333333,..,..,1138530.049,2769782.252,8884623.307,3.133333333,3,16858437.87
2015,YR2015,Caribbean small states,CSS,-0.373880495,15725.92504,5.44154543,0.346023869,72.61026362,70.05773746,75.22210186,..,..,..,3.3,1.851338573,31.5,..,3.3,..,..,..,21114.586,..,3.9,3.4,62862.787
2015,YR2015,Arab World,ARB,1.114082622,14055.95326,4.446686743,0.316356113,70.75822223,68.80646768,72.89028085,..,..,..,2.8,2.473286159,3.8,..,2.5,..,..,810116.9223,987893.467,..,2.2,2.7,2685779.643
2015,YR2015,Africa Western and Central,AFW,0.021241575,4075.994459,0.485411627,0.119090355,56.19587235,55.23350695,57.16432389,..,..,..,2.975,0.926390772,8.1,3319800,2.9,..,..,50589.83149,114733.096,2858.611009,2.9,3.275,748333.11
2015,YR2015,Africa Eastern and Southern,AFE,0.090601987,3498.125396,0.956693128,0.273487374,61.85645243,59.5174588,64.19111895,..,..,..,2.888888889,2.241152175,10.3,..,2.777777778,..,..,..,161509.348,587353.8361,2.5,3.166666667,1369675.824
2016,YR2016,Afghanistan,AFG,-0.345802497,2023.834656,0.153120981,0.075658839,63.136,61.193,65.096,..,..,..,2.5,1.045826279,6.69241862,1553000,2.5,..,51.7,319.029,3476.316,4829.439,2,2.5,26894
2016,YR2016,Albania,ALB,3.480293217,12078.79933,1.556656042,0.128875064,78.86,76.639,81.377,..,..,..,..,1.334710413,2.742043475,..,..,12.7,..,161.348,3362.639,14.668,..,..,9087.428
2016,YR2016,Algeria,DZA,1.163147577,11685.45142,3.840078748,0.328620488,75.732,74.693,76.803,..,..,..,..,3.51039221,1.343601939,2500,..,..,..,78741.491,53519.865,0,..,..,265356.8
2016,YR2016,Angola,AGO,-6.01178347,7027.146634,1.020928119,0.145283452,61.092,58.741,63.434,..,..,..,..,2.262276528,4.102248123,..,..,..,..,1496.136,17931.63,0,..,..,85911.42
2016,YR2016,Argentina,ARG,-3.110063898,20307.87005,4.201802105,0.206905111,76.308,72.933,79.67,..,46.77457781,39.52544941,..,1.206336865,6.011233587,..,..,20.7,..,102268.963,88792.738,3010.607,..,..,373332.2
2016,YR2016,Armenia,ARM,0.646135943,10966.85333,1.767966404,0.161209998,74.664,69.673,79.203,..,67.53894227,33.90915214,..,1.687223619,3.035764446,8400,..,11.8,27.8,4191.381,828.742,3.667,..,..,9414.462
2016,YR2016,Aruba,ABW,1.515937914,37583.84032,..,..,75.617,72.582,78.486,..,..,..,..,1.990191277,..,..,..,..,..,0,883.747,0,..,..,..
2016,YR2016,Australia,AUS,1.13842434,47249.43482,15.91472779,0.336823665,82.44878049,80.4,84.6,..,..,..,..,1.173501679,0.938183173,..,..,10.7,..,79122.859,118909.809,172598.356,..,..,574453
2016,YR2016,Austria,AUT,0.89246914,52684.01711,7.289335019,0.138359514,81.64146341,79.3,84.1,..,..,..,..,0.577767642,0.618097447,..,..,10.7,18,16450.162,31312.513,11393.369,..,..,76725.84
2016,YR2016,Azerbaijan,AZE,-4.17717168,14371.02274,3.303947647,0.229903446,72.004,68.411,75.587,..,..,..,..,3.252954928,1.694023645,582000,..,..,..,21525.29,12244.113,3.667,..,..,50858.58
2016,YR2016,Bahrain,BHR,0.06723301,45281.30192,21.49779273,0.474760924,79.557,78.462,81.033,..,..,..,..,3.574698197,0.283756165,..,..,..,..,27194.472,3802.679,0,..,..,49347.79
2016,YR2016,Bangladesh,BGD,5.803210398,4558.563895,0.465529312,0.102121923,71.09,69.085,73.325,..,40.99120288,6.099679432,3.5,0.961994681,2.247401006,426000,3,6.1,..,53593.205,15449.071,6226.566,2.5,3,193958.7
2016,YR2016,Belarus,BLR,-2.611913805,17785.9432,5.82323297,0.327406475,73.82682927,68.9,79,..,76.35101137,72.38497375,..,4.35465872,3.162304506,..,..,5.9,..,36042.943,16835.197,3157.287,..,..,83891.27
2016,YR2016,Belgium,BEL,0.755268919,48597.39998,8.315169976,0.171103186,81.43902439,79,84,..,..,..,..,0.703991277,..,..,..,10.2,20.9,32749.977,50446.919,10557.293,..,..,110377.6
2016,YR2016,Bhutan,BTN,7.191508662,10275.16059,1.241328903,0.120808711,70.602,69.141,72.317,..,..,..,3,1.692322838,1.200381721,..,4,..,..,0,480.377,311.695,4.5,4,1557.96
2016,YR2016,Bolivia,BOL,2.663074188,7345.826843,1.954201428,0.26602879,67.628,65.17,70.259,..,84.33850364,21.44794972,..,2.372172437,5.700072063,..,..,22.2,..,8668.788,10773.646,0,..,..,59791.07
2016,YR2016,Bosnia and Herzegovina,BIH,4.434014241,12716.4099,6.418037878,0.504705174,76.808,74.775,78.768,..,..,..,..,4.736955785,1.292737173,98000,..,..,..,421.705,4840.44,16164.136,..,..,27466.87
2016,YR2016,Botswana,BWA,5.048819755,15277.04232,2.818086597,0.184465457,65.464,62.77,68.059,..,..,..,..,1.726307618,..,..,..,..,..,0,2757.584,3575.325,..,..,11095.76
2016,YR2016,Brazil,BRA,-4.057423002,14208.16111,2.161259364,0.15211394,74.442,71.092,77.848,..,50.74890566,40.8030328,..,0.91347882,29.58915444,..,..,23,..,66116.01,296990.33,67318.786,..,..,1063567
2016,YR2016,Brunei Darussalam,BRN,-3.521143982,55477.4694,16.35821162,0.294862253,74.733,72.697,76.978,..,..,..,..,2.045639191,..,..,..,..,..,5342.819,1804.164,0,..,..,9033.745
2016,YR2016,Bulgaria,BGR,3.765068555,20074.26479,5.834418985,0.290641727,74.81219512,71.3,78.5,..,..,..,..,2.857032763,1.09026053,..,..,15.7,40.4,6153.226,12218.444,22339.364,..,..,54193.29
2016,YR2016,Burkina Faso,BFA,2.893498327,1833.433053,0.192135114,0.104795271,59.326,57.623,60.927,..,..,..,3,1.083638021,1.120862796,700,3.5,..,..,0,3267.297,0,3.5,4,29419
2016,YR2016,Burundi,BDI,-2.20613383,766.5872206,0.040689415,0.053078651,60.793,59.088,62.458,..,..,..,3,0.598967733,5.823910178,59000,2.5,..,..,0,429.039,14.668,2,3,4002.196
2016,YR2016,Cambodia,KHM,5.516206233,3708.369109,0.708268457,0.190991899,70.224,67.658,72.666,..,..,..,2.5,2.095871466,..,..,2.5,..,..,0,6435.585,2684.244,2,3,34158.02
2016,YR2016,Cameroon,CMR,1.454232673,3559.13512,0.382854321,0.107569482,60.233,58.875,61.599,..,..,..,3,0.980511764,3.319046392,177000,3,..,..,1019.426,5969.876,0,2.5,3,89084.81
2016,YR2016,Canada,CAN,-0.135842621,46472.34025,15.42053478,0.331821782,81.92487805,79.92,84.03,..,..,..,..,1.324869891,1.705731802,..,..,12.7,..,217027.728,252538.956,65862.987,..,..,704747.6
2016,YR2016,Central African Republic,CAF,2.938099239,787.4711684,0.042331262,0.053755951,53.46,51.643,55.39,..,..,..,2,0.408134018,20.12040065,412000,2.5,..,..,0,297.027,0,2.5,2.5,22856.7
2016,YR2016,Chad,TCD,-9.161225856,1660.984878,0.151259698,0.09106627,52.083,50.867,53.317,..,..,..,3,0.800715877,..,108000,2.5,..,..,0,916.75,0,2.5,2.5,72233.02
2016,YR2016,Channel Islands,CHI,..,..,..,..,81.366,79.22,83.474,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Chile,CHL,0.550297855,23492.28786,4.78282342,0.203591215,80.079,77.496,82.57,..,..,..,..,1.281543855,3.428467879,..,..,..,..,9959.572,46101.524,27018.456,..,..,106589.8
2016,YR2016,China,CHN,6.238215448,13483.37727,7.11538201,0.527715117,77.218,74.582,80.053,..,..,..,..,3.172551781,0.615882984,..,..,..,..,403091.308,1336397.813,6951652.911,..,..,11800830
2016,YR2016,Colombia,COL,1.002272725,13971.33959,1.736122667,0.12426315,76.471,73.519,79.44,..,34.44578212,29.62122469,..,1.061565255,26.04042243,7246000,..,20.7,17.6,21910.325,49196.472,19471.77,..,..,178211.3
2016,YR2016,Comoros,COM,1.102932073,3053.302585,0.293742429,0.096204821,63.237,61.288,65.341,..,..,..,2.5,0.775814321,..,..,2.5,..,..,0,201.685,0,2.5,3,518.513
2016,YR2016,"Congo, Dem. Rep.",COD,-1.088996021,932.4051652,0.02973242,0.031887876,59.066,57.245,60.904,..,..,..,2.5,0.239111543,..,2230000,2.5,..,..,0,1914.174,0,2,3,52452.48
2016,YR2016,"Congo, Rep.",COG,-12.88925187,3687.580949,1.060051392,0.287465253,63.577,62.185,64.975,..,..,..,2.5,2.009592976,..,33000,2.5,..,..,487.711,2321.211,0,2,2.5,14968.42
2016,YR2016,Costa Rica,CRI,3.151513388,18898.07522,1.633986862,0.086463137,79.459,77.01,82.008,..,73.20826287,32.24026253,..,0.514518948,11.68808978,..,..,19.5,25.03967192,0,6926.963,300.694,..,..,15233.7
2016,YR2016,Cote d'Ivoire,CIV,4.448644965,4650.670064,0.3962026,0.085192584,58.06,57.13,59.069,..,..,..,3,0.734504575,..,301000,3,..,..,4316.059,3560.657,0,3,3,23966.51
2016,YR2016,Croatia,HRV,4.285132306,25260.21693,4.042977719,0.160053167,78.02195122,74.9,81.3,..,..,..,..,1.177243779,1.041728075,..,..,14.1,27.9,4972.452,8896.142,2471.558,..,..,22670.63
2016,YR2016,Cuba,CUB,0.494991593,..,2.395888842,..,77.643,75.297,80.111,..,..,..,..,1.083094968,5.043197144,..,..,..,..,2277.207,25254.629,7.334,..,..,43139.05
2016,YR2016,Curacao,CUW,-1.918514744,23953.9408,..,..,77.7195122,74.5,81.1,..,..,..,..,..,..,..,..,..,..,275.025,5115.465,0,..,..,..
2016,YR2016,Cyprus,CYP,6.085872068,35878.41406,6.026642045,0.236287128,81.056,78.945,83.185,..,..,..,..,1.282828348,1.08524925,272000,..,8.3,27.7,0,6079.886,0,..,..,8598.437
2016,YR2016,Czechia,CZE,2.340552261,36097.70526,9.627749724,0.266713622,79.02682927,76.1,82.1,..,..,..,..,1.99599131,0.617425231,..,..,5.4,13.3,16068.794,20271.176,63915.81,..,..,122982.2
2016,YR2016,Denmark,DNK,2.443368874,51976.00571,6.16648714,0.118641036,80.85365854,79,82.8,..,..,..,..,0.395369792,0.981275683,..,..,6.7,16.8,6593.266,16846.198,7187.32,..,..,49422.56
2016,YR2016,Djibouti,DJI,5.34352223,4263.133406,0.407471798,0.095580354,62.191,59.939,64.52,..,..,..,3,0.59734771,..,..,2.5,..,..,0,531.715,0,2.5,2.5,1356.475
2016,YR2016,Dominica,DMA,2.663927282,12159.62077,2.610060649,0.21464984,70.128,67.571,73.019,..,..,..,3,1.164488121,22.83267927,..,3.5,..,..,0,179.683,0,4,3.5,248.45
2016,YR2016,Dominican Republic,DOM,5.425601523,15911.15439,2.336099271,0.146821482,72.987,69.948,76.304,..,59.13892316,12.75373863,..,1.2188342,15.35013968,..,..,18.6,23.1,1914.174,17891.293,2874.928,..,..,37772.53
2016,YR2016,Ecuador,ECU,-2.690499476,11068.85685,2.421502733,0.218767192,76.763,74.41,79.137,..,72.57548089,32.34576808,..,1.45838914,5.83348059,..,..,18.5,35.1,2999.606,34257.114,0,..,..,72796.68
2016,YR2016,"Egypt, Arab Rep.",EGY,2.192208625,10593.7478,2.317313702,0.218743522,70.844,68.233,73.552,..,..,..,..,2.531886481,1.535315829,9100,..,..,..,94901.96,114876.109,1353.123,..,..,325472.7
